,0,1,2,3,4,5,6
1509,리얼 히알루로닉 100 크림,웅니야,32세,복합성,여,3,연고 같은 제형에 발림성이 나쁜건 아니지만 바르고 있는 순간에는 살짝 겉도나? 싶은 느낌이라 흡수력이 빠른 편은 아닌것 같아요 약간 건조한 수부지 타입이 건조한 계절에 바르기엔 수분감이 풍족한 타입은 아니라서 여름에 바르기 좋은 끈적임 없는 크림이에요
1510,리얼 히알루로닉 100 크림,구보님,26세,지성,여,3,다른 리뷰들에서처럼 영양감 좋은건 맞아요 근데 이거 바르고 화장하려고 하면 밀리는 게 너무 심해서 아침용으론 못쓰겠어요 ㅋㅋㅋ ㅠㅠ  나이트용이면 정말 괜찮겠네요!!
1511,리얼 히알루로닉 100 크림,bsjsjs,23세,민감성,여,3,촉촉하고 무난하게 사용하기 좋은 제품인데 전체적으로 그저그런 수부크림 같아요. 같은 라인 앰플보다는 수분크림이 더 나은 거 같아요
1512,리얼 히알루로닉 100 크림,ny9898,25세,복합성,여,3,꾸덕한 크림이에요 수부지인데 전 잘 안맞아서 몸에 발라여
1513,리얼 히알루로닉 100 크림,에린이,29세,복합성,여,3,보습자체는 오래 가요 수분크림이라기보단 보습크림 느낌? 근데 피부가 너무 끈적거려요 ㅜㅜ
1514,리얼 히알루로닉 100 크림,정혜교,25세,중성,여,3,다른 보습크림과 다른 점을 잘 모르겠어요.. 원래는 재생크림 사용했는데 그거보단 속건조가 좀 느껴집니다. 앞 단계에 수분 꽉 채워주고 사용해야할듯 
1515,리얼 히알루로닉 100 크림,낙옹,25세,지성,여,3,성분이 안맞는건지 좁쌀이 올라오더라구요ㅜㅜ 
1516,리얼 히알루로닉 100 크림,효정:),24세,건성,여,3,그먕 촉촉하니 나쁘지 않게 쓸 수 있어요! 지성은 무거울듯..
1517,리얼 히알루로닉 100 크림,민블리7,29세,건성,여,3,"크림 자체는 정말 괜찮은데 선크림 밀려요,,,,,,,,,,,,,,,,,,"
1518,리얼 히알루로닉 100 크림,다롱뇽,24세,복합성,여,3,지성이지만 도톰한걸 좋아하는데 수분감이 좀 부족하게 느껴졌어요 유분이 없는건 아닌데 제형이 좀 가벼워서 꾸덕한거 좋아하시는분들은 좀 부족하다 느끼실거 같아요  이 제품 사용 할때는 얇게 두겹 정도 쌓고 한번 더 도톰한 크림 발라서 마무리 해주고 있어요
1519,리얼 히알루로닉 100 크림,오리너구,29세,민감성,여,3,샤베트같은 제형감이라 바를 때 사르르 잘 펴발렸고 생각보다 마무리감이 무겁지 않았어요 피부 깊게 수분감이 충전된다는 느낌은 없고 가벼웠어요 건성분들은 여름에만 쓰기 좋을 것 같아요
1520,리얼 히알루로닉 100 크림,루우사,42세,복합성,여,3,웰라쥬는 엠플을 쓰고 있는 제품이라 친숙해서 바로 사용해봤어요 수부지인데 여름이라 지성에 가까운 제 피부상태에 요건 좀 오일리하게 느껴졌어요 발림성은 가벼웠는데 시간이 지나니까 번들거림이 올라와서 지성분들은 지금처럼 더울때말고 여름 뺀 계절에 쓰면 좋을듯싶네요 
1521,리얼 히알루로닉 100 크림,nanuguge,21세,지성,여,3,이건 무조건 건성추천. 지성이 사용하니 시어버터 때문에 여드름도 올라오고 겉돌아요 메이크업 전에 바르면 당연히 밀리구 겨울에도 저는 꿈치케어에 사용했어요! 흡수 안되는 느낌은 다 조금씩 드실 듯 건성분들 겨울 크림으로 추천 드립니당!
1522,리얼 히알루로닉 100 크림,귱귱,33세,복합성,여,3,지성피부분들은 건너뛰시거나 아니면 가을겨울에 바르세요 지금바르기엔 너무 기름지고 뭐랄까 흡수가안되는느낌이에요
1523,리얼 히알루로닉 100 크림,사과피자,27세,지성,여,3,1. 제형 뭐라고 해야할까.. 매트한 느낌? 막 촉촉한~~ 젤 같은 타입의 물건은 절대 아니다. 수부지인 나한테는 오히려 좋음  2. 보습 이거 하나만 써본적은 없어서 조금 애매하지만 닦토하고 쓰니 수분을 꽉 잡아주는 느낌으로 되게 보습된다. 나같은 수부지에게 다시한번 추천..  3. 자극 뾰루지 났음.. 피부 뒤집어졌는데 왜 이럴까요.. 흑흑 한번썼을땐 괜찮았는데 두번쓰니까 뒤집어졌어요 사바사인가봅니다
1524,리얼 히알루로닉 100 크림,햄씨,36세,중성,여,3,적은 양 발라도 잘 스며들고 보습감 있어요.  단점은 꾸덕하게 많이 바르면 뾰루지가 올라오더라구요. 튜브타입이고 행사도 자주하는지라 쓰기 좋아요~!  -------------------- 극건성에겐 비추입니다. 금방 수분감이 사라져요.
1525,리얼 히알루로닉 100 크림,쪼리짱,29세,복합성,여,3,딱 쏘쏘..? 나쁘지도 않고 드라마틱하기 좋지도 않은 딱 히알루로닉 수분라인의 크림 뭘 선택해야할 지 모르겠다묜 이거쥐~~
1526,리얼 히알루로닉 100 크림,겨울쿨딥,26세,민감성,여,3,낫뱃 무난무난한 것 같다 적은 양으로도 얼굴 전체를 촉촉하게 해주는 듯 하다
1527,리얼 히알루로닉 100 크림,김진와,26세,건성,여,3,수분 낭낭한 것 같은데 왜때문인지 유분도 도는것 같아서 수분크림 느낌은 아닌듯
1528,리얼 히알루로닉 100 크림,미크미크,39세,민감성,여,3,수부지인데 이거바르고나서 위에 수분크림을 한겹더발라줘야되요 이것만으로는 시간이지나면 부족한느낌 입니다
1529,리얼 히알루로닉 100 크림,ssunzzi,28세,복합성,여,3,그냥 수분크림 같았어요 기초를 엄청튼튼히하고 쓰면 괜찮은정도?
1530,리얼 히알루로닉 100 크림,씩씩한부엉이,35세,복합성,여,3,앰플쓰다가 궁금했는뎅! 양도 많고 엄청 무겁지 않아요! 발림감도 좋고 수분+보습이 되요! 
1531,리얼 히알루로닉 100 크림,주연인연론,28세,민감성,여,3,"샘플 신청해서 그간 써봄. 그 샘플이 무려 15장이라 써볼 만큼 썼다 생각함. 올영에서 틈만 나면 밀어주는 제품ㅋㅋ... 인데 아하하. 리얼 히알루로닉 크림다운 크림. 히알루론산 특유 밀릴 듯 말 듯 간당간당한 발림성이 부슬부슬하다. 메이크업 전 발라주기는 좀 불안해서 그러지 않은 시간에 발랐다. 계절 날씨가 슬슬 풀렸다 생각하여 이젠 괜찮겠지 싶었는데 제품 설명만큼 수분감이 많지 않으며 그마저도 금방 가셨다. 속건조 100점 해결사 또는 속보습 100시간 크림이라는 제품 타이틀 위력은 글쎄, 내겐 무의미했다. 무엇을 위함일까, 결과물로 남네. 날씨 기온이 점차 후끈해지면 또 달라지려나 그때 가서 다시 써봐야겠다는 결론. 별개로 웰라쥬 히알루로닉 앰플과의 궁합은 쏘쏘 무난했다. ++) 23.7.18 추가/ 여름에도 동라인 앰플은 수분감 괜찮았는데 크림은 무난하다만 음 잘 모르겠다ㅜ 내가 사서 바르고 싶은 정돈 못 미침. 앰플도 딱히 살 마음 안 생김. 그냥 무매력이 무매력이었음ㅎ"
1532,리얼 히알루로닉 100 크림,Glorycow02,28세,복합성,여,3,복합성피부  웰라쥬 히아루론산앰플이랑 시카카밍크림 때문에 믿고 써봤는데  기존 두 제품보다 발림성이 좋지 않음! 조금 텁텁하게 발리는 느낌이라 아쉬움!
1533,리얼 히알루로닉 100 크림,민킴쓰,23세,민감성,여,3,앰플을 워낙  잘써서 구매해봤는데 걍 쏘쏘 화장 전에만 바름 딱히 엄청 보습된다는 느낌은 그닥 .. 
1534,리얼 히알루로닉 100 크림,라블리,30세,민감성,여,3,여름용이에요 촉촉하게 발림성도좋고 수분감도 좋지만 수부지한테도 겨울에쓰기엔 건조합니다 
1535,리얼 히알루로닉 100 크림,글로리#aHjtAz,21세,복합성,여,3,질감이 포슬포슬한 크림이에요 꾸덕함과 촉촉함 사이에 있는 쫀쫀한 크림 제형이에요 저는 수부지인데 바르니까 트러블이 조금씩 나는 것 같더라고요 건성에 추천해요
1536,리얼 히알루로닉 100 크림,반짝반짝유니콘,26세,지성,여,3,무난무난 수분크림이에요. 엄청 촉촉한건 아닌데 무난하게 쓰기 좋아요 히알루로닉 패드도 잘쓰고 팩?도 잘썼어서 요것도 잘썼어요 속건조잡아줘서 겨울에 쓰기 좋아요
1537,리얼 히알루로닉 100 크림,뀨우뀨웅,27세,복합성,여,3,수부지 민감성피부 그냥그렇다 수분을 강조한 크림인데 시중에 수분크림이랑 비슷한느낌 속건조를 완전히 해결해주진 못했다 올영라이브때 할인해서 샀으나 제값주고는 못사겠다 성분에 시어버터가 있는게 조금 흠인것같다 좁쌀여드름 올라옴
1538,리얼 히알루로닉 100 크림,쏘해피나우,33세,지성,여,3,"웰라주 앰플도 잘 사용하고 있어서 크림도 궁금했어요! 일단 수분에 특화된 제품 답게 수분감이 좋습니다 제형이 좀 특이 한편인데요  저는 처음 보는 크림&샤베트&캡슐 느낌이 들어요 제형이 차별화된 제품이라 신기했습니다 부드럽게 잘 펴발라지면서 흡수도 빠른편입니다. 색은 약간 하늘색 이에요 흰색은 아닌점이 인상적이에요 제가 좋아하는 무향으로 전혀 호불호는 없을것 같습니다!  흡수력도 무난하게 좋은편이고 산뜻해서 유분감없이 촉촉한 윤광이 흘러요! 보습크림이라고는 했지만 건성, 수부지분들은 아쉬울것 같아요 바른 즉시는 촉촉하고 좋은데 서서히 건조해지는게 겨울 말고 다른 계절에 사용하면 좋을것 같아요!  보습보다는 수분감이 더 느껴지는 크림이었어요"
1539,리얼 히알루로닉 100 크림,화장품컬렉터,25세,복합성,여,3,"👉🏻 저는 티존은 지성, 나머지는 건성인 복합성 피부이며 화농성 여드름은 거의 나지 않지만 좁쌀여드름은 가끔 나는 피부입니다!  보습감 : 중~중상(수분>유분) 제형 : 제형자체는 꾸덕하지만 흡수력이 좋은 편이라 끈적이지는 않음 유지력 : 중(한번 바르면 금방 건조해지나 여러번 바르면 괜찮음)  👍🏻 우선 성분자체가 안좋은 성분은 없어서 그나마 믿고 쓸 수 있었습니다. 냄세가 막 향기롭진않지만 향료가 안들어가서 그런거라 오히려 좋은 점이라 생각해요 :)  생각보다 유분보다는 수분감이 더 많이 느껴지는 점도 좋았어요! 그리고 흡수가 잘되어 끈적임도 없습니당  👎🏻 성분은 좋지만 지성분들의 모공을 막을 수 있는 성분이 있긴하네요ㅜ 저는 특히 요즘같이 환절기에 피부가 많이 건조해지는 편인데 토너바른 후 크림을 이거 하나로만 바르기엔 부족했습니다. "
1540,리얼 히알루로닉 100 크림,친절한단비씨,36세,건성,여,3,웰라쥬 히알 앰플 종류를 잘 써서 크림도 기대했는데 생각보다 별로예요... 크림이 아니라 로션 수준의 보습력이네요. 처음 바를 땐 어느 정도 유분감도 있어서 보습력 좋은 줄 알았는데 별로예요....ㅜㅜ
1541,리얼 히알루로닉 100 크림,mingming_,23세,지성,여,3,"피부 보습을 촥 해주듯이 발리는 것 같은데 바르면서 피부에 빠르게 흡수되기도 해요  그래서 답답함이 유발되는 그런 크림의 사용감이 아니었답니다!  엄청 부드럽게 피부 속과 겉에 스며들면서 발리고 바른 후엔 끈적임, 답답함 다 없었어요!!  그리고 보습감이 제법 있는데도 피부에 유분기가 거의 남지 않는 것 같더라구요 ㅎㅎㅎ"
1542,리얼 히알루로닉 100 크림,sin22,30세,건성,여,3,일단 순해요 향은 딱히 없구요 저는 건성피부인데 이것만으로는 부족하다는 느낌을 받았습니다 발림성 좋고 흡수력 좋아요 근데 촉촉함이 오래 못가는 느낌? 약간 아쉽더라구요 트러블나고 이런 건 없었어서 무난하게 사용할 크림같아요
1543,리얼 히알루로닉 100 크림,글로우피어스,24세,건성,여,3,웰라쥬 제품 처음 사용해봤습니다. 전체적인 총평은 무난한 크림 인것 같습니다  튜브형으로 꾸덕할거같이 생기게 나오는데 펴발라보니 꾸덕하지 않고 부드럽게 잘 발립니다. 수분감유분감이 반반 적당한 것 같아요. 향도 무향은 아니지만 자극적이지 않아서 호불호가 갈릴만하진 않아요 가장 중요한 수분감!! 속당김을 잡아주는건 아닌것같아요 그냥 정말 무난~한 크림 그 자체입니다. 은근 유분감이 많아서 발랐을때 다 흡수되기보단 기름?이 겉돌아요. 그래서 전 메이크업시 기초화장 단계에서 이제품은 비추합니다.  또 지성분들에게도 비추합니다.  굳이 뽑자면 복합성 분들에게 적당할 것 같아요 건성분들에겐 또 속당김이 좀 남을거같아서 이크림만으로는 부족할 수도 있을 것 같네요 
1544,밸런싱 토너 미스트,lilt83,41세,복합성,여,5,인터넷에서 1+1으로 저렴하게 샀어요~ 제형은 투명하고 완전 물토너 제형이에요. 저는 욕실에 두고 세안하자마자 얼굴에 뿌릴 생각으로 주문한거라 마음에 들어요~ 건조할때 수시로 뿌리는 편이고 얼굴 끈적이게 하거나 남는 형태가 아니라 부담없이 씁니다. 메이크업 할때도 편하게 뿌리고 메이크업 하면 나중에 얼굴에 화장이 얼굴에 잘 먹는것 같아요~ 다 사용하면 재구매 의향있어요
1545,밸런싱 토너 미스트,바비쏭,35세,건성,여,4,"건조할때 말끔히 뿌릴수 있는 가벼운 수분미스트입니다!! 보통의 일반미스트와 비슷하지만, 화장후 뿌리면 화장이 무너지지 않을정도의 안개분사와 수분공급을 해주기 때문에,,!! 들고다니면서 뿌리기 좋았어요!"
1546,밸런싱 토너 미스트,뾰릉,22세,복합성,여,5,간편해서 여행용으로 들고 다니기 좋아요 가끔 수분이 부족할 때 한번씩 뿌리는데 넘 조아요 보습력도 좋고 피부에 여드름도 안 올라와서 굳
1547,밸런싱 토너 미스트,아리뮈,28세,건성,여,4,너무 보습력이 강한 제품은 아니라 여름에 쓰기 좋아요! 겨울에 달바 쓰다가 여름까지 쓰니 너무 무거운 느낌이였는데 이게 딱 좋았어요
1548,밸런싱 토너 미스트,둥굴레둥굴레,28세,복합성,여,5,가볍게 뿌리기 좋은 미스트에요. 완전 물같은 제형인데 촉촉하면서도 자극 없어서 만족합니다. 여름에 사용하기 좋은 것 같아요. 시원하게 수분충전시키지 좋습니다. 분사력도 좋아요. 찐득하지 않고 흡수 잘 됩니다.
